377,14509,2022-11-16 10:59:06,77,0,0,444,373,359,19,6,ok
378,14510,2022-11-16 10:59:07,77,0,0,444,373,361,20,6,ok
379,14511,2022-11-16 10:59:10,77,0,0,442,372,354,21,6,ok
380,14512,2022-11-16 10:59:12,77,0,0,442,371,357,21,6,ok
381,14513,2022-11-16 10:59:14,77,0,0,442,367,362,22,6,ok
382,14515,2022-11-16 10:59:18,77,0,0,441,371,360,24,6,ok
383,14516,2022-11-16 10:59:20,77,0,0,437,371,347,25,6,ok
384,14517,2022-11-16 10:59:22,77,0,0,438,366,347,25,6,ok
385,14518,2022-11-16 10:59:25,77,0,0,435,372,352,25,6,ok
386,14519,2022-11-16 10:59:27,77,0,0,435,372,352,25,6,ok
387,14520,2022-11-16 10:59:29,77,0,0,438,365,351,25,6,ok
388,14521,2022-11-16 10:59:31,77,0,0,442,371,335,25,6,ok
389,14522,2022-11-16 10:59:33,77,0,0,436,369,348,26,6,ok
390,14523,2022-11-16 10:59:35,77,0,0,436,369,348,26,6,ok
391,14524,2022-11-16 10:59:38,77,0,0,440,370,370,27,6,ok
392,14526,2022-11-16 10:59:43,77,0,0,439,363,349,28,6,ok
393,14527,2022-11-16 10:59:45,77,0,0,437,382,344,28,6,ok
394,14528,2022-11-16 10:59:48,77,0,0,440,387,352,28,6,ok
395,14530,2022-11-16 10:59:52,77,0,0,441,387,353,30,6,ok
396,14531,2022-11-16 10:59:54,77,0,0,441,387,353,30,6,ok
397,14532,2022-11-16 10:59:56,77,0,0,436,382,358,31,6,ok
398,14533,2022-11-16 10:59:58,77,0,0,438,377,357,32,6,ok
399,14534,2022-11-16 11:00:00,77,0,0,438,371,358,33,6,ok
400,14535,2022-11-16 11:00:03,77,0,0,438,355,360,33,6,ok
401,14536,2022-11-16 11:00:09,77,0,0,436,359,338,33,6,ok
402,14537,2022-11-16 11:00:12,77,0,0,438,361,344,33,6,ok
403,14538,2022-11-16 11:00:14,77,0,0,448,373,371,33,6,ok
404,14539,2022-11-16 11:00:16,77,0,0,448,373,371,33,6,ok
405,14540,2022-11-16 11:00:18,77,0,0,445,373,377,35,6,ok
406,14541,2022-11-16 11:00:21,77,0,0,445,373,380,37,6,ok
407,14542,2022-11-16 11:00:22,77,0,0,442,369,376,38,6,ok
408,14543,2022-11-16 11:00:26,77,0,0,441,368,358,40,6,ok
409,14544,2022-11-16 11:00:28,77,0,0,439,370,352,42,6,ok
410,14545,2022-11-16 11:00:31,77,0,0,441,367,352,44,6,ok
411,14546,2022-11-16 11:00:33,77,0,0,443,365,350,45,6,ok
412,14547,2022-11-16 11:00:35,77,0,0,454,380,374,45,6,ok
413,14548,2022-11-16 11:00:38,77,0,0,443,354,353,45,6,ok
414,14549,2022-11-16 11:00:40,77,0,0,440,356,348,45,6,ok
415,14550,2022-11-16 11:00:42,77,0,0,439,357,347,45,6,ok
416,14551,2022-11-16 11:00:44,77,0,0,437,365,344,46,6,ok
417,14552,2022-11-16 11:00:46,77,0,0,439,365,352,47,6,ok
418,14553,2022-11-16 11:00:48,77,0,0,439,364,354,47,6,ok
419,14554,2022-11-16 11:00:50,77,0,0,438,366,357,48,6,ok
420,14555,2022-11-16 11:00:52,77,0,0,437,366,355,48,6,ok
421,14556,2022-11-16 11:00:54,77,0,0,437,367,356,49,6,ok
